"session_id","user_id","movie_id","watch_date","device_type","watch_duration_minutes","progress_percentage","action","quality","location_country","is_download","user_rating","duration_category"
"session_076525","user_03506","movie_0609",2025-01-30,"Tablet",28.1,83,"completed","4K","USA",FALSE,NA,"6-30 minutes"
"session_076526","user_03221","movie_0159",2024-05-29,"Tablet",65.2,65.9,"stopped","HD","Canada",FALSE,3,"1-2 hours"
"session_076527","user_04833","movie_0148",2025-07-07,"Laptop",92,86.9,"completed","4K","USA",FALSE,NA,"1-2 hours"
"session_076528","user_00704","movie_0584",2025-09-24,"Mobile",11.8,37.5,"started","4K","Canada",TRUE,NA,"6-30 minutes"
"session_076529","user_09602","movie_0494",2025-03-01,"Tablet",170.8,45.3,"stopped","4K","USA",TRUE,NA,"2-4 hours"
"session_076530","user_00840","movie_0806",2025-05-07,"Smart TV",63.8,4.6,"completed","SD","USA",FALSE,NA,"1-2 hours"
"session_076531","user_02566","movie_0568",2024-06-19,"Tablet",113.1,27.2,"completed","4K","USA",FALSE,NA,"1-2 hours"
"session_076532","user_00534","movie_0686",2024-11-21,"Smart TV",87.9,13.8,"started","HD","USA",FALSE,NA,"1-2 hours"
"session_076533","user_01342","movie_0607",2025-10-21,"Smart TV",38.1,35.5,"completed","HD","USA",FALSE,NA,"31-60 minutes"
"session_076534","user_01622","movie_0650",2025-06-12,"Mobile",63.3,93,"paused","HD","USA",FALSE,5,"1-2 hours"
"session_076535","user_03696","movie_0806",2025-05-17,"Smart TV",71.4,49.4,"paused","4K","Canada",FALSE,NA,"1-2 hours"
"session_076536","user_06809","movie_0094",2025-02-02,"Tablet",2.1,30.4,"stopped","4K","USA",FALSE,NA,"1-5 minutes"
"session_076537","user_03538","movie_0730",2025-03-03,"Laptop",33.2,97.1,"started","HD","USA",TRUE,NA,"31-60 minutes"
"session_076538","user_05961","movie_0075",2024-11-16,"Desktop",88.5,28.9,"completed","HD","Canada",FALSE,NA,"1-2 hours"
"session_076539","user_07030","movie_0470",2024-10-17,"Desktop",58.4,18.5,"completed","SD","USA",FALSE,NA,"31-60 minutes"
"session_076540","user_00673","movie_0910",2024-01-24,"Desktop",74.5,21.2,"completed","4K","USA",FALSE,NA,"1-2 hours"
"session_076541","user_00363","movie_0725",2025-11-16,"Tablet",83.7,75.1,"started","HD","Canada",FALSE,NA,"1-2 hours"
"session_076542","user_03080","movie_0665",2024-09-21,"Smart TV",70.2,97.4,"completed","HD","USA",FALSE,NA,"1-2 hours"
"session_076543","user_01384","movie_0599",2025-06-10,"Smart TV",118.9,9.6,"completed","4K","USA",FALSE,NA,"1-2 hours"
"session_076544","user_07800","movie_0572",2025-04-29,"Desktop",54,66,"paused","HD","Canada",FALSE,5,"31-60 minutes"
"session_076545","user_08333","movie_0866",2024-04-23,"Tablet",177.1,23.1,"stopped","HD","USA",FALSE,NA,"2-4 hours"
"session_076546","user_06461","movie_0572",2024-03-26,"Mobile",121.3,70.7,"completed","SD","USA",TRUE,NA,"2-4 hours"
"session_076547","user_02288","movie_0018",2024-10-08,"Desktop",25.9,99.5,"paused","HD","USA",FALSE,NA,"6-30 minutes"
"session_076548","user_00629","movie_0659",2025-01-23,"Desktop",26.4,58.6,"stopped","HD","Canada",FALSE,NA,"6-30 minutes"
"session_076549","user_01650","movie_0330",2024-07-04,"Laptop",21.3,87.1,"started","HD","USA",FALSE,NA,"6-30 minutes"
"session_076550","user_07478","movie_0537",2025-12-14,"Tablet",26.2,70.5,"started","4K","USA",FALSE,NA,"6-30 minutes"
"session_076551","user_08348","movie_0438",2024-02-25,"Desktop",95,63.5,"stopped","SD","USA",FALSE,NA,"1-2 hours"
"session_076552","user_04309","movie_0663",2024-03-15,"Laptop",18.1,28.3,"paused","HD","USA",FALSE,NA,"6-30 minutes"
"session_076553","user_02845","movie_0976",2025-01-16,"Mobile",25,52.8,"stopped","HD","USA",FALSE,5,"6-30 minutes"
"session_076554","user_03261","movie_0417",2025-10-12,"Smart TV",110.4,23.3,"started",NA,"USA",FALSE,5,"1-2 hours"
"session_076555","user_03316","movie_0563",2024-10-24,"Desktop",43.5,75.5,"paused","HD","Canada",FALSE,NA,"31-60 minutes"
"session_076556","user_08009","movie_0287",2025-09-05,"Smart TV",64.6,80.8,"completed","SD","USA",FALSE,4,"1-2 hours"
"session_076557","user_03784","movie_0871",2025-09-26,"Mobile",64.3,0.4,"started","HD","USA",FALSE,2,"1-2 hours"
"session_076558","user_08237","movie_0463",2024-05-12,"Tablet",11.9,78.6,"stopped","HD","USA",FALSE,NA,"6-30 minutes"
"session_076559","user_00593","movie_0461",2025-11-18,"Laptop",51,74.7,"paused","4K","USA",FALSE,NA,"31-60 minutes"
"session_076560","user_06871","movie_0478",2024-05-16,"Desktop",19.6,33.3,"completed","HD","Canada",FALSE,1,"6-30 minutes"
"session_076561","user_09959","movie_0988",2025-07-06,"Desktop",44.7,90.7,"completed","HD","Canada",FALSE,NA,"31-60 minutes"
"session_076562","user_01999","movie_0006",2025-12-03,"Smart TV",68.5,5.5,"stopped","SD","USA",FALSE,NA,"1-2 hours"
"session_076563","user_04238","movie_0795",2025-09-19,"Tablet",17,81,"completed","HD","USA",FALSE,NA,"6-30 minutes"
"session_076564","user_06873","movie_0873",2025-05-03,"Mobile",59.5,91.8,"paused","4K","USA",FALSE,NA,"31-60 minutes"
"session_076565","user_09552","movie_0653",2025-05-26,"Desktop",129.2,55.9,"started","HD","USA",TRUE,NA,"2-4 hours"
"session_076566","user_03057","movie_0976",2024-02-18,"Mobile",100.5,58.7,"stopped",NA,"USA",FALSE,4,"1-2 hours"
"session_076567","user_05266","movie_0390",2024-06-20,"Laptop",63.9,89.2,"stopped","4K","USA",FALSE,NA,"1-2 hours"
"session_076568","user_09382","movie_0435",2025-05-28,"Mobile",19.9,74.2,"completed","HD","USA",FALSE,NA,"6-30 minutes"
"session_076569","user_08820","movie_0431",2024-05-25,"Desktop",24.1,88.3,"started","SD","USA",FALSE,NA,"6-30 minutes"
"session_076570","user_00143","movie_0424",2024-09-25,"Tablet",47.9,56.5,"completed","4K","USA",FALSE,NA,"31-60 minutes"
"session_076571","user_08101","movie_0201",2025-01-21,"Laptop",49.4,75.2,"completed","SD","Canada",FALSE,NA,"31-60 minutes"
"session_076572","user_06848","movie_0578",2024-01-20,"Tablet",6.9,16.7,"paused","4K","Canada",FALSE,NA,"6-30 minutes"
"session_076573","user_01621","movie_0959",2025-12-22,"Smart TV",28.9,70.2,"paused","HD","USA",FALSE,5,"6-30 minutes"
"session_076574","user_07461","movie_0706",2025-02-15,"Laptop",35.9,7.1,"started","HD","USA",FALSE,4,"31-60 minutes"
"session_076575","user_03642","movie_0677",2024-11-21,"Tablet",20.9,64.1,"paused","4K","Canada",FALSE,NA,"6-30 minutes"
"session_076576","user_02057","movie_0699",2025-12-07,"Desktop",31.8,56.2,"paused","4K","USA",FALSE,NA,"31-60 minutes"
"session_076577","user_06727","movie_0166",2024-06-28,"Desktop",58.9,74.7,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_076578","user_03263","movie_0279",2025-02-21,"Laptop",4.1,1.1,"stopped","SD","USA",FALSE,NA,"1-5 minutes"
"session_076579","user_07999","movie_0583",2025-11-29,"Laptop",62.6,34.5,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_076580","user_06564","movie_0069",2025-12-02,"Smart TV",54,10.9,"started","HD","Canada",FALSE,NA,"31-60 minutes"
"session_076581","user_04360","movie_0075",2024-06-23,"Laptop",45.9,97,"completed","SD","USA",FALSE,5,"31-60 minutes"
"session_076582","user_00602","movie_0189",2025-11-27,"Desktop",21,39.3,"completed","HD","USA",TRUE,NA,"6-30 minutes"
"session_076583","user_05616","movie_0921",2025-10-13,"Laptop",74.4,56.1,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_076584","user_01069","movie_0003",2024-11-23,"Laptop",44.9,40.3,"completed","HD","USA",FALSE,NA,"31-60 minutes"
"session_076585","user_06058","movie_0930",2025-05-10,"Mobile",75,17,"started","HD","USA",FALSE,NA,"1-2 hours"
"session_076586","user_04366","movie_0161",2024-08-06,"Mobile",64.5,15,"paused","HD","Canada",FALSE,NA,"1-2 hours"
"session_076587","user_01898","movie_0121",2024-04-08,"Laptop",91.9,76,"completed",NA,"USA",FALSE,4,"1-2 hours"
"session_076588","user_09709","movie_0277",2025-01-03,"Mobile",27.3,17,"started","4K","USA",FALSE,NA,"6-30 minutes"
"session_076589","user_02424","movie_0883",2024-04-25,"Laptop",12,74.7,"completed","SD","USA",FALSE,NA,"6-30 minutes"
"session_076590","user_01989","movie_0994",2025-12-25,"Laptop",37.4,19.4,"paused","SD","USA",FALSE,5,"31-60 minutes"
"session_076591","user_04789","movie_0694",2024-10-04,"Desktop",2.7,27.2,"paused","HD","USA",FALSE,NA,"1-5 minutes"
"session_076592","user_03573","movie_0738",2025-04-13,"Desktop",29.9,70.7,"started","4K","USA",TRUE,NA,"6-30 minutes"
"session_076593","user_03891","movie_0339",2025-01-02,"Desktop",152.9,65.3,"paused","SD","USA",FALSE,NA,"2-4 hours"
"session_076594","user_08141","movie_0448",2024-01-05,"Tablet",33.2,30.1,"started","HD","Canada",FALSE,4,"31-60 minutes"
"session_076595","user_09346","movie_0861",2024-12-22,"Laptop",169.1,25.7,"stopped","4K","USA",FALSE,NA,"2-4 hours"
"session_076596","user_09776","movie_0219",2025-03-22,"Desktop",82.4,60.4,"started","4K","USA",FALSE,NA,"1-2 hours"
"session_076597","user_07630","movie_0788",2025-03-08,"Smart TV",60.2,57.6,"completed","HD","Canada",TRUE,NA,"1-2 hours"
"session_076598","user_07089","movie_0746",2025-02-24,"Mobile",131.4,64.7,"completed","SD","USA",FALSE,NA,"2-4 hours"
"session_076599","user_02128","movie_0995",2025-01-23,"Smart TV",78.1,96.6,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_076600","user_00002","movie_0362",2025-11-28,"Smart TV",41,4.6,"started","HD","USA",FALSE,5,"31-60 minutes"
"session_076601","user_04171","movie_0799",2025-03-20,"Laptop",34.3,19.1,"completed","SD","USA",TRUE,NA,"31-60 minutes"
"session_076602","user_05080","movie_0076",2024-04-02,"Mobile",41.6,72.6,"completed","HD","USA",FALSE,3,"31-60 minutes"
"session_076603","user_05341","movie_0996",2024-12-04,"Smart TV",25.6,37.7,"paused","4K","USA",FALSE,NA,"6-30 minutes"
"session_076604","user_01806","movie_0811",2025-02-28,"Laptop",43.2,96.1,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_076605","user_06396","movie_0748",2025-08-31,"Desktop",47,18.5,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_076606","user_06614","movie_0562",2024-03-20,"Laptop",14.8,2.4,"stopped","HD","USA",FALSE,NA,"6-30 minutes"
"session_076607","user_07471","movie_0269",2024-01-25,"Smart TV",36.2,76.6,"started","SD","Canada",FALSE,NA,"31-60 minutes"
"session_076608","user_09122","movie_0761",2024-11-29,"Tablet",109.6,65,"started","4K","USA",FALSE,4,"1-2 hours"
"session_076609","user_00896","movie_0169",2025-07-10,"Mobile",51.8,76.3,"paused","HD","Canada",TRUE,NA,"31-60 minutes"
"session_076610","user_03105","movie_0448",2024-01-20,"Tablet",21.5,28.2,"paused","4K","Canada",FALSE,NA,"6-30 minutes"
"session_076611","user_01383","movie_0929",2025-01-24,"Desktop",38.4,66.9,"completed","4K","USA",FALSE,5,"31-60 minutes"
"session_076612","user_04843","movie_0718",2024-10-31,"Laptop",85.3,76.4,"started","HD","USA",FALSE,3,"1-2 hours"
"session_076613","user_04114","movie_0593",2025-08-15,"Desktop",121.6,17.1,"stopped","SD","USA",FALSE,NA,"2-4 hours"
"session_076614","user_00217","movie_0680",2024-04-20,"Tablet",42.9,96.6,"paused","SD","USA",FALSE,NA,"31-60 minutes"
"session_076615","user_01381","movie_0592",2025-08-27,"Laptop",41.4,88.5,"stopped","HD","USA",TRUE,4,"31-60 minutes"
"session_076616","user_01312","movie_0459",2024-05-04,"Laptop",35.9,11,"paused","HD","Canada",FALSE,NA,"31-60 minutes"
"session_076617","user_09905","movie_0293",2024-01-03,"Smart TV",71.4,36,"started","HD","Canada",FALSE,NA,"1-2 hours"
"session_076618","user_02980","movie_0844",2024-05-16,"Tablet",67.8,62,"stopped","HD","USA",TRUE,NA,"1-2 hours"
"session_076619","user_03904","movie_0239",2024-11-19,"Desktop",103.1,87.1,"stopped","SD","Canada",FALSE,NA,"1-2 hours"
"session_076620","user_01568","movie_0076",2024-09-13,"Mobile",44.2,68,"started","HD","Canada",FALSE,5,"31-60 minutes"
"session_076621","user_09175","movie_0459",2025-11-26,"Laptop",60,84.4,"started","HD","Canada",FALSE,2,"31-60 minutes"
"session_076622","user_03693","movie_0728",2024-05-12,"Tablet",52.5,21.9,"completed","4K","Canada",FALSE,NA,"31-60 minutes"
"session_076623","user_06964","movie_0637",2024-08-27,"Desktop",63.3,46.6,"started","HD","Canada",FALSE,5,"1-2 hours"
"session_076624","user_08841","movie_0863",2024-11-11,"Smart TV",71.1,63.4,"paused","HD","USA",TRUE,NA,"1-2 hours"
"session_076625","user_01132","movie_0053",2024-05-02,"Smart TV",123.2,87.9,"stopped","4K","USA",FALSE,NA,"2-4 hours"
"session_076626","user_05664","movie_0095",2025-02-15,"Tablet",11.8,68.5,"completed","4K","USA",FALSE,NA,"6-30 minutes"
"session_076627","user_03210","movie_0474",2024-07-15,"Laptop",89.1,39.8,"stopped","SD","USA",FALSE,4,"1-2 hours"
"session_076628","user_09698","movie_0676",2025-10-29,"Desktop",48.3,61.2,"started","SD","USA",TRUE,4,"31-60 minutes"
"session_076629","user_08918","movie_0245",2024-08-23,"Smart TV",135.7,39.2,"completed","4K","USA",FALSE,NA,"2-4 hours"
"session_076630","user_00069","movie_0237",2024-10-31,"Mobile",79.3,53.3,"paused","SD","USA",FALSE,NA,"1-2 hours"
"session_076631","user_02827","movie_0820",2024-07-09,"Smart TV",147.2,85.9,"started","4K","USA",FALSE,2,"2-4 hours"
"session_076632","user_03770","movie_0855",2025-03-05,"Laptop",62.6,2.2,"paused","4K","USA",FALSE,NA,"1-2 hours"
"session_076633","user_06428","movie_0374",2024-10-28,"Mobile",87.6,76.1,"paused","HD","Canada",FALSE,NA,"1-2 hours"
"session_076634","user_05464","movie_0336",2025-03-09,"Tablet",16.1,94.4,"paused","4K","USA",FALSE,NA,"6-30 minutes"
"session_076635","user_00437","movie_0136",2025-09-22,"Smart TV",3.5,1.3,"completed","HD","USA",TRUE,5,"1-5 minutes"
"session_076636","user_02666","movie_0730",2024-07-29,"Mobile",78.3,65.3,"completed","HD","USA",TRUE,NA,"1-2 hours"
"session_076637","user_00808","movie_0991",2025-07-06,"Laptop",41.9,48.6,"completed","SD","USA",TRUE,NA,"31-60 minutes"
"session_076638","user_05824","movie_0980",2025-08-18,"Mobile",75.2,46,"paused","4K","USA",FALSE,NA,"1-2 hours"
"session_076639","user_01674","movie_0224",2025-04-05,"Desktop",107.5,90.1,"stopped","HD","Canada",FALSE,NA,"1-2 hours"
"session_076640","user_00555","movie_0919",2024-05-18,"Mobile",36.3,30.1,"paused","SD","USA",FALSE,NA,"31-60 minutes"
"session_076641","user_08108","movie_0736",2025-04-13,"Desktop",19.7,54.9,"stopped",NA,"USA",FALSE,NA,"6-30 minutes"
"session_076642","user_00624","movie_0157",2025-12-18,"Smart TV",76.4,0.7,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_076643","user_07609","movie_0780",2025-04-06,"Desktop",152.5,83.5,"paused","HD","Canada",FALSE,3,"2-4 hours"
"session_076644","user_06991","movie_0613",2024-05-10,"Smart TV",37.9,19.8,"completed","HD","USA",FALSE,NA,"31-60 minutes"
"session_076645","user_07742","movie_0593",2024-07-01,"Mobile",128.4,95.3,"started","4K","USA",FALSE,NA,"2-4 hours"
"session_076646","user_03438","movie_0862",2025-03-16,"Desktop",32.4,73,"stopped","HD","USA",TRUE,NA,"31-60 minutes"
"session_076647","user_06381","movie_0254",2025-03-30,"Tablet",72.3,49.8,"completed","HD","USA",FALSE,NA,"1-2 hours"
"session_076648","user_03517","movie_0579",2025-04-08,"Tablet",111.7,26.3,"started","HD","USA",FALSE,5,"1-2 hours"
"session_076649","user_04909","movie_0257",2024-03-15,"Laptop",75.5,21,"stopped","HD","USA",FALSE,NA,"1-2 hours"
"session_076650","user_03773","movie_0784",2025-03-25,"Desktop",54.4,40.3,"started","HD","Canada",FALSE,NA,"31-60 minutes"
"session_076651","user_06362","movie_0579",2025-12-22,"Desktop",26.7,54.5,"paused","HD","USA",FALSE,NA,"6-30 minutes"
"session_076652","user_02910","movie_0836",2025-01-28,"Desktop",56.1,50.8,"started","4K","USA",FALSE,NA,"31-60 minutes"
"session_076653","user_03907","movie_0949",2025-03-25,"Desktop",15.7,63.4,"paused","HD","USA",FALSE,NA,"6-30 minutes"
"session_076654","user_04838","movie_0803",2024-10-23,"Desktop",135.2,7,"paused","HD","USA",TRUE,NA,"2-4 hours"
"session_076655","user_08477","movie_0065",2024-08-11,"Laptop",61.1,7.8,"stopped","HD","USA",FALSE,2,"1-2 hours"
"session_076656","user_00622","movie_0838",2025-07-04,"Tablet",52.4,12.5,"started","4K","USA",FALSE,2,"31-60 minutes"
"session_076657","user_00431","movie_0122",2024-04-26,"Tablet",70.4,54.8,"paused","HD","USA",FALSE,2,"1-2 hours"
"session_076658","user_03653","movie_0619",2025-03-09,"Tablet",20,57,"started","SD","Canada",FALSE,4,"6-30 minutes"
"session_076659","user_07231","movie_0872",2024-05-28,"Tablet",35.5,81,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_076660","user_03923","movie_0350",2024-03-17,"Mobile",83.3,94.9,"paused","HD","USA",TRUE,NA,"1-2 hours"
"session_076661","user_01382","movie_0637",2024-02-01,"Laptop",42.8,64.4,"completed","HD","USA",FALSE,NA,"31-60 minutes"
"session_076662","user_01572","movie_0253",2025-01-16,"Smart TV",52.3,44.4,"paused","HD","USA",TRUE,3,"31-60 minutes"
"session_076663","user_00332","movie_0838",2025-06-11,"Laptop",45.5,30.1,"stopped","HD","USA",FALSE,NA,"31-60 minutes"
"session_076664","user_03672","movie_0357",2025-03-26,"Mobile",25.4,84.1,"started","HD","USA",FALSE,NA,"6-30 minutes"
"session_076665","user_06841","movie_0997",2025-10-22,"Smart TV",65.8,62.1,"completed","HD","USA",FALSE,NA,"1-2 hours"
"session_076666","user_05278","movie_0818",2025-11-05,"Laptop",91.9,60.8,"stopped","HD","USA",FALSE,NA,"1-2 hours"
"session_076667","user_07054","movie_0409",2024-02-21,"Desktop",71.2,16.7,"started","HD","USA",FALSE,NA,"1-2 hours"
"session_076668","user_03879","movie_0618",2025-09-15,"Laptop",60.2,8.2,"started","4K","Canada",FALSE,NA,"1-2 hours"
"session_076669","user_01397","movie_0622",2025-12-28,"Mobile",82.7,99.1,"stopped","HD","USA",FALSE,NA,"1-2 hours"
"session_076670","user_07380","movie_0599",2025-07-21,"Desktop",59.9,30.8,"started","4K","USA",FALSE,NA,"31-60 minutes"
"session_076671","user_01380","movie_0751",2024-10-05,"Laptop",89.4,93.5,"completed","HD","USA",FALSE,NA,"1-2 hours"
"session_076672","user_07540","movie_0640",2025-04-02,"Tablet",85.7,42.5,"stopped","SD","Canada",FALSE,NA,"1-2 hours"
"session_076673","user_00727","movie_0975",2024-06-27,"Tablet",0.9,56.1,"stopped","4K","USA",FALSE,NA,"1-5 minutes"
"session_076674","user_06563","movie_0923",2025-10-13,"Desktop",112.2,82.9,"started","4K","Canada",TRUE,NA,"1-2 hours"
"session_076675","user_09506","movie_0901",2025-05-05,"Laptop",8.2,75.2,"paused","HD","USA",TRUE,NA,"6-30 minutes"
"session_076676","user_02517","movie_0834",2025-02-20,"Smart TV",196.8,79.9,"paused","HD","USA",FALSE,NA,"2-4 hours"
"session_076677","user_01405","movie_0870",2024-06-25,"Tablet",75.3,75.6,"paused","4K","Canada",FALSE,NA,"1-2 hours"
"session_076678","user_03942","movie_0318",2024-02-13,"Mobile",25.3,64.7,"started",NA,"Canada",FALSE,NA,"6-30 minutes"
"session_076679","user_03883","movie_0863",2024-08-29,"Desktop",77.1,76,"started",NA,"USA",FALSE,NA,"1-2 hours"
"session_076680","user_08959","movie_0362",2025-02-22,"Desktop",23.6,62.9,"completed","HD","USA",FALSE,NA,"6-30 minutes"
"session_076681","user_08563","movie_0296",2025-04-23,"Laptop",23.6,9.8,"completed","HD","USA",FALSE,NA,"6-30 minutes"
"session_076682","user_00862","movie_0882",2024-09-01,"Smart TV",480,61.9,"started","4K","USA",FALSE,NA,"Other"
"session_076683","user_07279","movie_0606",2024-12-03,"Mobile",18.9,31.7,"started","4K","USA",FALSE,NA,"6-30 minutes"
"session_076684","user_01204","movie_0565",2024-09-06,"Desktop",68.4,63.3,"paused","HD","USA",TRUE,NA,"1-2 hours"
"session_076685","user_08788","movie_0237",2025-08-12,"Mobile",91.1,23.7,"stopped","4K","USA",TRUE,NA,"1-2 hours"
"session_076686","user_06228","movie_0551",2024-07-04,"Smart TV",68.3,19.7,"stopped",NA,"USA",FALSE,4,"1-2 hours"
"session_076687","user_00814","movie_0595",2024-08-17,"Desktop",21.7,3,"started","HD","Canada",FALSE,NA,"6-30 minutes"
"session_076688","user_07008","movie_0004",2025-07-04,"Laptop",42,91.6,"completed","4K","USA",FALSE,NA,"31-60 minutes"
"session_076689","user_07997","movie_0347",2025-10-25,"Tablet",71.6,25.9,"paused","HD","USA",TRUE,NA,"1-2 hours"
"session_076690","user_01465","movie_0393",2024-11-13,"Mobile",77.8,27.5,"paused","4K","USA",FALSE,NA,"1-2 hours"
"session_076691","user_09535","movie_0093",2024-08-23,"Tablet",104.5,22.8,"paused",NA,"Canada",FALSE,NA,"1-2 hours"
"session_076692","user_07257","movie_0583",2025-02-24,"Smart TV",47.8,7,"started","HD","Canada",FALSE,NA,"31-60 minutes"
"session_076693","user_06911","movie_0042",2024-09-27,"Laptop",94.7,27.2,"stopped","HD","USA",FALSE,NA,"1-2 hours"
"session_076694","user_03333","movie_0500",2024-12-28,"Desktop",27.6,47.4,"paused","HD","USA",FALSE,NA,"6-30 minutes"
